Cell_ID	Cluster	Trajectory_ID	Pseudo_time	X_coord	Y_coord
Cell_2417	1	1	NA	-4.08871219063501	-4.09926866811163
Cell_2418	1	1	NA	-4.44489464381548	-3.1186186655552
Cell_2419	1	1	NA	0.651903832979942	-2.50756642367808
Cell_2420	1	1	NA	-5.5929161678948	-4.13065432520424
Cell_2421	1	1	NA	1.27413803601454	-1.29703023507493
Cell_2422	1	1	NA	0.644060654769893	-1.46644831218889
Cell_2423	1	1	NA	-2.20009619699787	-2.60581849901894
Cell_2424	1	1	NA	-1.14495605984126	-1.89977881633497
Cell_2425	2	1	NA	4.4602477002584	4.34737555042859
Cell_2426	1	1	NA	-2.73185358863995	-3.10587904249016
Cell_2427	2	1	NA	2.82959934119759	1.27279415625033
Cell_2428	2	1	NA	3.11728601718258	-0.545312386737307
Cell_2429	1	1	NA	-5.4004350662566	-4.57714568766062
Cell_2430	2	1	NA	3.53286332391871	1.42080602656365
Cell_2431	2	1	NA	2.28197377122033	1.16392600032605
Cell_2432	1	1	NA	-5.29707885850881	-3.99664156250034
Cell_2433	1	1	NA	-1.84735722259891	-3.24472391693435
Cell_2434	1	1	NA	-1.91614626370829	-1.78529373097266
Cell_2435	1	1	NA	-0.255142062111938	-1.53543441634721
Cell_2436	2	1	NA	2.61326188197423	2.31519512484922
Cell_2437	1	1	NA	0.933231047062486	-1.11444852860582
Cell_2438	2	1	NA	2.68354339021889	-0.565398045585447
Cell_2439	3	1	NA	-0.389341172817721	9.12624410481367
Cell_2440	1	1	NA	2.2124378373316	-3.30095390731231
Cell_2441	1	1	NA	-1.40063342782776	-1.6688105662065
Cell_2442	1	1	NA	-3.86346904308044	-3.77894061790338
Cell_2443	1	1	NA	-3.0609388381976	-3.03153257605624
Cell_2444	1	1	NA	-2.44795059455082	-3.38450185060691
Cell_2445	1	1	NA	-2.22640410634805	-0.723451435465922
Cell_2446	1	1	NA	-8.19359041127466	-4.28358130320189
Cell_2447	2	1	NA	3.51607039565981	3.62487019205696
Cell_2448	2	1	NA	3.97490123856438	4.51272707440861
Cell_2449	2	1	NA	2.0294657994472	-0.0340993293835056
Cell_2450	1	1	NA	3.78852489853216	-7.65455115025072
Cell_2451	1	1	NA	-7.58221514095698	-4.27279854169739
Cell_2452	1	1	NA	-0.871087841377157	-0.46993449235903
Cell_2453	1	1	NA	-4.09723582876133	-4.20687035433468
Cell_2454	2	1	NA	3.95149177309809	1.35609511046475
Cell_2455	2	1	NA	2.71415926518966	0.513702260936538
Cell_2456	3	1	NA	0.130016393194414	8.9197505969508
Cell_2457	2	1	NA	2.15205623314428	0.341646857089148
Cell_2458	1	1	NA	-4.76101267210102	-4.55051934494186
Cell_2459	1	1	NA	-3.08704997230418	-3.70233161056845
Cell_2460	1	1	NA	-5.04104389401115	-4.12059022129768
Cell_2461	1	1	NA	-2.54793683550126	-3.80542358862096
Cell_2462	1	1	NA	-1.35422915232095	-3.89031972729605
Cell_2463	1	1	NA	-3.54402836868781	-3.12838440117158
Cell_2464	3	1	NA	3.57953092751116	6.17057510379917
Cell_2465	2	1	NA	3.02717203993057	0.475421659483603
Cell_2466	1	1	NA	-2.0542596329772	-2.98203143598519
Cell_2467	2	1	NA	3.43294258573414	2.96416477488761
Cell_2468	1	1	NA	-2.57591536247912	-0.790010116588472
Cell_2469	1	1	NA	-1.52336334464371	-3.506286878222
Cell_2470	1	1	NA	-2.44491944531311	-0.803580148560383
Cell_2471	1	1	NA	-1.6352096876931	-3.33428906484893
Cell_2472	1	1	NA	-3.92881990339579	-2.97414637850018
Cell_2473	1	1	NA	-2.48521351452847	-3.17861360008145
Cell_2474	1	1	NA	0.313793885726191	-3.41087732754983
Cell_2475	2	1	NA	3.63613302672849	1.61683837682299
Cell_2476	1	1	NA	-6.62564894221109	-3.54863566775267
Cell_2477	1	1	NA	-6.39924422874984	-4.34452045297156
Cell_2478	1	1	NA	-1.53873318351447	-1.88766150074982
Cell_2479	1	1	NA	-2.78158691336614	-4.2832105420506
Cell_2480	2	1	NA	3.89856884736237	3.81331794796997
Cell_2481	3	1	NA	2.54241419325101	7.36971159875649
Cell_2482	1	1	NA	0.622715782129756	-4.09975589572623
Cell_2483	2	1	NA	2.41386487744093	0.491667978434237
Cell_2484	2	1	NA	5.04430125601224	3.80338740140967
Cell_2485	1	1	NA	-9.07849024770937	-3.95769143048242
Cell_2486	1	1	NA	0.560636948259156	-0.782389961470035
Cell_2487	1	1	NA	-1.34255417144085	-4.17324689148879
Cell_2488	2	1	NA	3.89540575262352	3.34915725378246
Cell_2489	2	1	NA	2.87372641942728	1.02339792487227
Cell_2490	1	1	NA	0.940110929147405	-0.128201013707902
Cell_2491	1	1	NA	-0.859946199205409	-2.45238515479233
Cell_2492	1	1	NA	0.30385904782876	-1.94596744679066
Cell_2493	3	1	NA	2.6153960222499	7.75362003056905
Cell_2494	1	1	NA	0.225042768667124	-0.14161806215309
Cell_2495	1	1	NA	-0.294751898476425	-0.703872092691795
Cell_2496	2	1	NA	3.75523202963103	1.82312851597593
Cell_2497	2	1	NA	2.00777749794306	0.89413885145801
Cell_2498	1	1	NA	1.4530093700868	-1.69624688040022
Cell_2499	2	1	NA	3.31371830086032	2.2217463356359
Cell_2500	2	1	NA	2.80995608769444	-0.385469445524363
Cell_2501	1	1	NA	-0.356575391442805	-1.0960593037603
Cell_2502	3	1	NA	2.2670278508834	7.93520164968773
Cell_2503	3	1	NA	0.695909261297833	8.81004934248918
Cell_2504	1	1	NA	-0.394555118793135	-2.52189897796231
Cell_2505	1	1	NA	-5.32461592162441	-3.27959358790429
Cell_2506	2	1	NA	3.15579839452249	2.54245745106884
Cell_2507	1	1	NA	-2.09271337456848	-1.20789186978831
Cell_2508	1	1	NA	-4.68530234538633	-4.2113406517119
Cell_2509	1	1	NA	-0.544295004414097	-0.616749560624495
Cell_2510	2	1	NA	3.44498701385175	4.58625483102006
Cell_2511	1	1	NA	-1.70349190978169	-0.963647962746986
Cell_2512	2	1	NA	2.87776303307661	0.784582235424474
Cell_2513	1	1	NA	-1.91273715912256	-0.828041556590532
Cell_2514	1	1	NA	1.61991011895593	-3.46896219134759
Cell_2515	1	1	NA	0.47887827658467	-1.44260434610766
Cell_2516	1	1	NA	-7.05348711555869	-4.08296375968064
Cell_2517	3	1	NA	2.52363864425995	7.52951336622111
Cell_2518	1	1	NA	-1.95056549252784	-3.78088694658201
Cell_2519	1	1	NA	-0.955790651662333	-2.02639667105308
Cell_2520	2	1	NA	2.14703107911099	-0.65100489943144
Cell_2521	1	1	NA	0.536824936632615	-1.7747774361456
Cell_2522	1	1	NA	-2.15991703199681	-1.21647576086341
Cell_2523	1	1	NA	-1.0166645913294	-2.63484897940474
Cell_2524	1	1	NA	-0.558329842025427	-1.52366018302666
Cell_2525	1	1	NA	3.78560602191166	-7.93886688241194
Cell_2526	1	1	NA	0.243281211981597	-2.45630476364645
Cell_2527	1	1	NA	-7.310529902698	-4.1195632338114
Cell_2528	1	1	NA	-3.55458131017975	-3.07454968492497
Cell_2529	2	1	NA	2.41226617606562	-1.58314145097679
Cell_2530	1	1	NA	-1.23034379841934	-2.9524832155818
Cell_2531	2	1	NA	3.50992863950891	3.84322408730881
Cell_2532	2	1	NA	1.92192689189039	1.38201752664488
Cell_2533	1	1	NA	1.3420679858214	-1.19831564861793
Cell_2534	2	1	NA	2.39733994210812	0.636509471946667
Cell_2535	1	1	NA	-0.855682069319845	-2.35643901734903
Cell_2536	1	1	NA	-1.13944206771766	-2.90073906603046
Cell_2537	1	1	NA	-1.93004359225828	-2.09056752027266
Cell_2538	1	1	NA	0.681353771596872	-0.332510920472528
Cell_2539	2	1	NA	1.82494904490435	0.323990779794047
Cell_2540	2	1	NA	2.88562554537677	2.49687755516035
Cell_2541	3	1	NA	3.02069452296412	6.27753250060533
Cell_2542	3	1	NA	3.43921529323196	5.75538270101905
Cell_2543	1	1	NA	-6.70548746691902	-4.2325463291797
Cell_2544	1	1	NA	-3.73628979048478	-2.59325323261899
Cell_2545	2	1	NA	2.34578202575916	0.149867620150367
Cell_2546	1	1	NA	-0.164733194126457	0.172132162498973
Cell_2547	1	1	NA	-2.25600137204112	-2.5108762659406
Cell_2548	1	1	NA	1.6047347265151	-2.72690859864736
Cell_2549	3	1	NA	2.45407786431072	7.88556382165438
Cell_2550	3	1	NA	0.411596679047482	8.8784331716059
Cell_2551	1	1	NA	0.323930141181307	-2.30327950311024
Cell_2552	2	1	NA	4.26566147774013	4.49793351922712
Cell_2553	1	1	NA	-4.70150776317406	-4.25933821314152
Cell_2554	1	1	NA	1.39714052350682	-2.91521471740993
Cell_2555	3	1	NA	-1.45087819431829	9.32057840531719
Cell_2556	2	1	NA	3.98716047118039	3.00410792388996
Cell_2557	1	1	NA	0.989002955273127	-3.39168873214558
Cell_2558	1	1	NA	-2.55283863313855	-0.730921421247063
Cell_2559	2	1	NA	3.91933315706241	2.65237254320002
Cell_2560	2	1	NA	3.55073687281027	3.97202969309463
Cell_2561	2	1	NA	3.39877457656807	2.30005157352591
Cell_2562	1	1	NA	2.45758679140955	-3.18657328174664
Cell_2563	1	1	NA	-1.06956336398737	-1.55975726488104
Cell_2564	1	1	NA	-5.36717275893822	-4.41490662986698
Cell_2565	2	1	NA	4.16312141159639	3.69562871793686
Cell_2566	1	1	NA	-0.79193791604179	-2.63734808092921
Cell_2567	1	1	NA	-2.92088415529457	-3.25325973888051
Cell_2568	3	1	NA	0.549571066069666	8.7342205965077
Cell_2569	3	1	NA	-0.430902811778908	9.1065152582322
Cell_2570	1	1	NA	-0.547806576272699	-1.36020542579533
Cell_2571	2	1	NA	1.83910878768667	0.783181290818514
Cell_2572	1	1	NA	0.0454949224275867	-1.62833033908892
Cell_2573	1	1	NA	0.313688040474256	-0.39023991462239
Cell_2574	2	1	NA	2.05640284679882	-1.59036817853475
Cell_2575	1	1	NA	-1.93670485919978	-0.0435342754849
Cell_2576	1	1	NA	-6.04362684335594	-4.23611258208933
Cell_2577	1	1	NA	-1.64641851165831	-2.58339717712395
Cell_2578	3	1	NA	2.98399859991458	6.01455247738813
Cell_2579	1	1	NA	-6.16177005992579	-3.52689534229018
Cell_2580	2	1	NA	3.49228266228869	4.19850478023191
Cell_2581	2	1	NA	1.59756617843651	-0.456909104090667
Cell_2582	1	1	NA	-1.72526900648356	-2.07769523700303
Cell_2583	3	1	NA	2.6744665629574	5.68385539276551
Cell_2584	1	1	NA	0.768104975100051	-1.69623946806855
Cell_2585	1	1	NA	0.504054656844083	-3.817175339523
Cell_2586	1	1	NA	-2.71479572985161	-3.13139828234607
Cell_2587	1	1	NA	-4.5897431463175	-3.49069192225164
Cell_2588	1	1	NA	0.319391597903592	-0.688152717741294
Cell_2589	1	1	NA	-5.4211554433329	-3.66447581355267
Cell_2590	2	1	NA	3.60584204678725	3.51271965941636
Cell_2591	1	1	NA	-7.20018773261737	-3.68599088513079
Cell_2592	2	1	NA	4.0636209221535	3.65280850604169
Cell_2593	2	1	NA	2.23568171908555	-1.47474442097829
Cell_2594	1	1	NA	0.626007830832968	-0.670597997654259
Cell_2595	2	1	NA	4.35488780995743	3.12300579721261
Cell_2596	2	1	NA	1.58290580677039	-1.26394922410446
Cell_2597	2	1	NA	3.35534527070254	4.39847571155039
Cell_2598	2	1	NA	3.57096427817475	4.25286756011082
Cell_2599	1	1	NA	0.86402157876958	-2.95081220778009
Cell_2600	2	1	NA	4.42594214801052	4.58836975513649
Cell_2601	2	1	NA	5.16968256789646	3.56271256555678
Cell_2602	1	1	NA	1.86968919158514	-3.37932355345443
Cell_2603	1	1	NA	-7.75793817539111	-4.52781586772998
Cell_2604	1	1	NA	-0.139687825068709	0.171902628686883
Cell_2605	1	1	NA	-3.69385505628953	-2.57565646390808
Cell_2606	2	1	NA	3.56347382450718	1.56694959823001
Cell_2607	1	1	NA	-1.22610689645114	-4.15716632793854
Cell_2608	3	1	NA	-0.550208278013974	9.11812400975696
Cell_2609	1	1	NA	-2.83960965807113	-3.25754793257012
Cell_2610	2	1	NA	4.45258720684417	2.32700470858604
Cell_2611	1	1	NA	0.335552946775087	-4.22906492442471
Cell_2612	1	1	NA	-2.43748142291094	-3.71053619670801
Cell_2613	1	1	NA	-1.24272600380325	0.327583333261046
Cell_2614	1	1	NA	1.11989463506548	-1.73793999557324
Cell_2615	1	1	NA	-0.535750683849692	-3.30057999464923
Cell_2616	1	1	NA	-1.10461722249578	-1.10503487839326
Cell_2617	1	1	NA	1.71042289606033	-2.73691941310338
Cell_2618	2	1	NA	3.91820377106523	4.25947403029388
Cell_2619	1	1	NA	-1.5188315048702	-0.58342087839688
Cell_2620	1	1	NA	-3.88990708614261	-4.04118448770169
Cell_2621	2	1	NA	3.65731725684614	0.695051155081351
Cell_2622	1	1	NA	0.180408967465155	-4.45139153268449
Cell_2623	3	1	NA	-0.182519059621587	9.03492500487658
Cell_2624	1	1	NA	0.87649789957242	-3.32191681338735
Cell_2625	2	1	NA	1.99305753061681	0.785072445471472
Cell_2626	2	1	NA	4.26200601797617	1.77358914516952
Cell_2627	1	1	NA	-1.32593714118405	-1.98094284128767
Cell_2628	1	1	NA	-1.50572894108531	-2.5861660391549
Cell_2629	2	1	NA	3.70157533704427	3.58565423963362
Cell_2630	3	1	NA	2.77811838414018	6.90102705753284
Cell_2631	1	1	NA	-1.5045208872138	-1.72447549955597
Cell_2632	1	1	NA	-5.36619119483822	-4.46804455762975
Cell_2633	2	1	NA	1.94964419798443	0.845358281144197
Cell_2634	2	1	NA	3.85635142872016	4.20317772895691
Cell_2635	1	1	NA	0.62801074803845	-2.53821409949068
Cell_2636	2	1	NA	2.64300407679671	1.30392040539669
Cell_2637	1	1	NA	-6.6840447375088	-3.89585048955678
Cell_2638	1	1	NA	-1.37402287367579	-3.16737646543666
Cell_2639	3	1	NA	1.95397507855853	8.10050959423504
Cell_2640	2	1	NA	2.34371507098949	-1.3036006543485
Cell_2641	1	1	NA	-2.50212544188645	-3.36738055203286
Cell_2642	2	1	NA	2.48337449113582	1.04730929500615
Cell_2643	1	1	NA	-6.08625122059145	-3.69513488351657
Cell_2644	1	1	NA	-1.45899548322859	-1.66462847112492
Cell_2645	1	1	NA	-2.67438211798678	-2.04801457311497
Cell_2646	1	1	NA	-0.826357443162064	-2.70567674510146
Cell_2647	1	1	NA	-0.829785595986498	-3.8666764270482
Cell_2648	1	1	NA	-4.04011990346417	-3.05939730349978
Cell_2649	2	1	NA	2.00917972459945	0.0168305055359957
Cell_2650	2	1	NA	3.84194869269974	3.76310036558551
Cell_2651	2	1	NA	4.4077597379056	1.7744934319151
Cell_2652	1	1	NA	-3.01349179495904	-3.45374926940613
Cell_2653	1	1	NA	-4.43538539039963	-3.31506890316689
Cell_2654	2	1	NA	2.82628811981294	2.44008833782599
Cell_2655	3	1	NA	0.69519754030121	8.82201639485295
Cell_2656	1	1	NA	0.171773329276151	-2.16171497838187
Cell_2657	2	1	NA	3.19197887994611	2.83610801962275
Cell_2658	1	1	NA	-2.41602030862222	-0.829902266272374
Cell_2659	2	1	NA	2.73770927561342	0.887284920767891
Cell_2660	1	1	NA	-7.50803483198994	-4.52382828203514
Cell_2661	3	1	NA	0.166059585118672	8.97771417615965
Cell_2662	1	1	NA	-5.51242042629657	-4.11857192013269
Cell_2663	1	1	NA	-0.767513243240413	-2.64800804279333
Cell_2664	3	1	NA	2.36795892179678	7.74325336469131
Cell_2665	1	1	NA	1.34402062087452	-1.25874313043611
Cell_2666	1	1	NA	-6.32218670804523	-4.58061595596546
Cell_2667	3	1	NA	2.41118956694177	7.65481970119336
Cell_2668	1	1	NA	2.49078015176821	-3.1459420746434
Cell_2669	1	1	NA	0.278315816042445	-0.516832146823351
Cell_2670	2	1	NA	3.82042558979614	3.42028332809287
Cell_2671	2	1	NA	2.58266097361776	2.47153875316186
Cell_2672	1	1	NA	-1.38772570628099	-2.43858852569181
Cell_2673	1	1	NA	2.37530264101607	-2.54977684186543
Cell_2674	3	1	NA	-1.31743734775298	9.26431035071406
Cell_2675	1	1	NA	-4.8753107611587	-3.35729041587381
Cell_2676	1	1	NA	-0.114722060921034	-2.07255240784101
Cell_2677	1	1	NA	3.78383825573485	-8.02697678047611
Cell_2678	1	1	NA	-0.752899388959194	0.615532830182242
Cell_2679	1	1	NA	-0.693357849659747	-2.29319263369851
Cell_2680	1	1	NA	-2.30463844091476	-4.16557868229073
Cell_2681	1	1	NA	-3.51465772146322	-3.86771342155995
Cell_2682	1	1	NA	-0.420868734031537	-1.20320713045349
Cell_2683	1	1	NA	-0.961001852560231	-0.946039368329554
Cell_2684	1	1	NA	-6.21430050812919	-3.8591801669563
Cell_2685	2	1	NA	3.38034163579034	4.48460352999077
Cell_2686	3	1	NA	3.42804033269011	6.92323314228229
Cell_2687	2	1	NA	2.42800416607497	-0.684084960814904
Cell_2688	1	1	NA	-0.238306557722652	-1.13250748608027
Cell_2689	1	1	NA	-1.27376073415492	-4.95333262204689
Cell_2690	2	1	NA	2.0565489244798	-0.780999044440164
Cell_2691	1	1	NA	0.781230829540743	-0.934713030349685
Cell_2692	2	1	NA	1.53043498047852	0.798813196975426
Cell_2693	1	1	NA	-2.43859898019073	-3.80538129546886
Cell_2694	2	1	NA	1.28352647962532	-0.481005383344757
Cell_2695	2	1	NA	3.0600799823632	2.22074407289502
Cell_2696	1	1	NA	-1.74794602715557	-2.2666801071733
Cell_2697	2	1	NA	3.76665382530952	5.50689829059043
Cell_2698	1	1	NA	-6.16469840815899	-4.42830603087411
Cell_2699	1	1	NA	-3.12091358326265	-3.37698109766396
Cell_2700	2	1	NA	3.65955762565551	1.70202377259739
Cell_2701	1	1	NA	-1.80887869294744	-0.856959518691192
Cell_2702	2	1	NA	4.3095671785127	4.35373285854655
Cell_2703	2	1	NA	1.62808171545545	0.816646057353535
Cell_2704	2	1	NA	4.04843271265761	4.4908788461399
Cell_2705	1	1	NA	-1.74923327687563	-2.7926679536891
Cell_2706	1	1	NA	-0.589732268569896	-1.13269764328229
Cell_2707	1	1	NA	-6.59325096547048	-3.90007367807622
Cell_2708	2	1	NA	4.28343899764811	5.05241321497579
Cell_2709	1	1	NA	1.51184216049576	-3.84351652013881
Cell_2710	3	1	NA	0.361830046478653	8.83511684231357
Cell_2711	1	1	NA	-1.04434342351094	0.455440419725759
Cell_2712	2	1	NA	3.80215165944863	3.42966504813928
Cell_2713	1	1	NA	-1.29180325802855	-3.10027647958977
Cell_2714	2	1	NA	3.76743941863671	1.55429732778126
Cell_2715	1	1	NA	-2.49100990555698	-3.71794841079188
Cell_2716	1	1	NA	-2.67867784155859	-2.74578911721403
Cell_2717	1	1	NA	0.612275142315749	-0.465129946930343
Cell_2718	1	1	NA	-2.53042844157832	-3.77919552196665
Cell_2719	1	1	NA	0.882302352862402	-1.03959669580137
Cell_2720	2	1	NA	1.64867155843455	-1.44817398741343
Cell_2721	1	1	NA	-2.18556557285094	-0.709041889515226
Cell_2722	3	1	NA	3.01351864274286	6.77801360292127
Cell_2723	1	1	NA	3.79181450534841	-7.99743725100822
Cell_2724	2	1	NA	3.61144700731696	4.22854630260664
Cell_2725	2	1	NA	2.10932217670636	-0.487891539833477
Cell_2726	1	1	NA	-6.82263958225751	-3.59768164081842
Cell_2727	3	1	NA	2.40752836441463	7.55350100122084
Cell_2728	2	1	NA	3.13426370612138	1.05461648331531
Cell_2729	1	1	NA	-0.38013839322782	-3.15473468385932
Cell_2730	1	1	NA	1.34101256485254	-1.08474942162946
Cell_2731	1	1	NA	-5.18897101206727	-4.47911092599529
Cell_2732	1	1	NA	-5.03260973954618	-3.76134930226216
Cell_2733	1	1	NA	-2.57222748370452	-2.94276690121535
Cell_2734	3	1	NA	3.26040548282837	6.8050658994656
Cell_2735	2	1	NA	3.8795604313429	2.3652432377308
Cell_2736	1	1	NA	-3.68762063883855	-3.04452857662578
Cell_2737	2	1	NA	3.12279225502128	3.12905860972468
Cell_2738	2	1	NA	3.75813074636859	5.43137711727859
Cell_2739	2	1	NA	3.1680535100838	1.5591010463005
Cell_2740	1	1	NA	-1.59323594468303	-4.52519325791607
Cell_2741	2	1	NA	3.98424449150462	1.19882592083364
Cell_2742	2	1	NA	2.73226553671214	-1.10738375694835
Cell_2743	2	1	NA	2.2179503149023	-0.494088625634919
Cell_2744	1	1	NA	3.7521795229544	-8.07324356483228
Cell_2745	3	1	NA	3.21979463802115	6.6538712804067
Cell_2746	1	1	NA	1.14169599242741	-2.49069503926285
Cell_2747	1	1	NA	-1.2029419344427	-3.53358383400745
Cell_2748	3	1	NA	-1.82267381547717	9.37897498196514
Cell_2749	3	1	NA	2.25108614985374	7.85323796440636
Cell_2750	1	1	NA	0.126094049983449	-1.38080642193064
Cell_2751	1	1	NA	-1.28380000006552	-0.710369301809608
Cell_2752	1	1	NA	0.676190631306719	-4.13117785389755
Cell_2753	1	1	NA	-0.422566249296044	-2.59972043960984
Cell_2754	1	1	NA	-4.27978881131412	-4.13538169225203
Cell_2755	2	1	NA	1.7323663903191	0.0794928019750043
Cell_2756	1	1	NA	-2.45448147143386	-2.57630155612738
Cell_2757	3	1	NA	3.0816808044343	7.10828041151418
Cell_2758	1	1	NA	0.0468256285338957	-3.18818305714024
Cell_2759	2	1	NA	2.78490234141032	2.27163517240303
Cell_2760	1	1	NA	3.83774300680069	-7.84303122711612
Cell_2761	1	1	NA	-2.28545990263077	-0.889847904105484
Cell_2762	3	1	NA	3.00200064114707	7.21682484609459
Cell_2763	1	1	NA	-7.16653410867151	-4.13196240751817
Cell_2764	3	1	NA	2.03790065121534	7.99856389934578
Cell_2765	1	1	NA	-7.93259083827107	-3.79979306944344
Cell_2766	2	1	NA	2.39934035649988	0.163517782670215
Cell_2767	3	1	NA	3.34613696113024	5.71025840256067
Cell_2768	1	1	NA	0.0435327093797888	-2.34355238409167
Cell_2769	3	1	NA	2.512502982078	6.90706245041193
Cell_2770	2	1	NA	2.63589947770462	2.06136954031759
Cell_2771	1	1	NA	-0.849853366307282	-0.854082163438873
Cell_2772	1	1	NA	0.521268861941957	-2.76428605732237
Cell_2773	1	1	NA	-2.7105487945126	-4.23916520694595
Cell_2774	1	1	NA	0.811107460880789	-0.581167276899138
Cell_2775	1	1	NA	0.416590132379677	-2.50692308784126
Cell_2776	1	1	NA	-1.62591170541251	-3.25747451004547
Cell_2777	1	1	NA	-0.303902598463679	0.120753956573833
Cell_2778	2	1	NA	2.11004500805919	-0.957027360808055
Cell_2779	1	1	NA	0.929382780826935	-1.99323089841602
Cell_2780	2	1	NA	1.7303156193358	-1.07951770668032
Cell_2781	1	1	NA	1.13877622751774	-0.332494015485297
Cell_2782	1	1	NA	-2.71421765093647	-3.323268162254
Cell_2783	1	1	NA	2.42000460840594	-2.55297333274453
Cell_2784	2	1	NA	3.66264208182027	1.69506065219414
Cell_2785	2	1	NA	3.46350665464738	2.12360871136191
Cell_2786	2	1	NA	3.79586818012027	1.47562443638608
Cell_2787	1	1	NA	-0.89886064284482	-1.55680493280681
Cell_2788	2	1	NA	3.28177798434486	1.71957579331854
Cell_2789	1	1	NA	-0.551963630743489	-2.11208368401528
Cell_2790	2	1	NA	3.05908891234157	5.24978160020712
Cell_2791	1	1	NA	-0.362975717623501	-2.11300367918048
Cell_2792	1	1	NA	2.41380510252167	-2.58542408026108
Cell_2793	1	1	NA	-4.69710048563795	-4.24201007045413
Cell_2794	1	1	NA	-4.1105930987936	-3.25659873079883
Cell_2795	2	1	NA	3.87912650229268	3.56533832074925
Cell_2796	1	1	NA	4.15937245268488	0.114203869287313
Cell_2797	1	1	NA	-3.2275278813617	-2.42540243671356
Cell_2798	1	1	NA	-8.30838147888596	-3.69530002833562
Cell_2799	1	1	NA	-6.71065436835272	-4.42660832247238
Cell_2800	2	1	NA	2.82289412979258	1.22833923556382
Cell_2801	3	1	NA	2.6441666166087	7.37211675212199
Cell_2802	1	1	NA	-0.196146862106584	-2.60723483784284
Cell_2803	1	1	NA	-2.61674091964049	-2.84607528699662
Cell_2804	1	1	NA	-8.65906171799627	-4.30200087319894
Cell_2805	3	1	NA	1.81028156005655	7.83970550211989
Cell_2806	2	1	NA	4.08092610558024	1.93703826854441
Cell_2807	1	1	NA	0.0369871748738864	-2.27814825793206
Cell_2808	1	1	NA	3.81273205505464	-7.87815076817082
Cell_2809	1	1	NA	-1.79419298229341	-3.34607447672584
Cell_2810	3	1	NA	3.69218567318217	5.68481378286959
Cell_2811	1	1	NA	-3.95440924998412	-2.96728777091855
Cell_2812	1	1	NA	0.837655618598442	-1.55685082918981
Cell_2813	1	1	NA	-1.30233048776607	-1.4246328758748
Cell_2814	2	1	NA	2.47984252601447	0.283898436083847
Cell_2815	2	1	NA	2.03201744888936	-1.68810548355784
Cell_2816	2	1	NA	4.14768852253947	4.84148939518837
Cell_2817	1	1	NA	-0.465625256408196	-1.63965712145551
Cell_2818	1	1	NA	-7.51359740354687	-4.39173717040283
Cell_2819	1	1	NA	-7.4566853920603	-4.2003803480271
Cell_2820	1	1	NA	-3.64022321263572	-3.30707903782415
Cell_2821	1	1	NA	1.67530280059131	-3.30735961709502
Cell_2822	1	1	NA	-0.0838445713997931	-1.90184209065282
Cell_2823	2	1	NA	4.02732792372878	4.94380730288455
Cell_2824	1	1	NA	-2.09214280201194	-2.91061625102812
Cell_2825	2	1	NA	4.40993429951434	2.3255736075736
Cell_2826	1	1	NA	0.340853119410855	-0.837266744488866
Cell_2827	2	1	NA	2.8315919086475	-0.990395687455587
Cell_2828	1	1	NA	-7.18543135659384	-3.8283027972735
Cell_2829	1	1	NA	-3.61636503582973	-3.06817749296907
Cell_2830	3	1	NA	2.90378066804234	6.038552431934
Cell_2831	1	1	NA	-6.60264207617007	-4.37601880155099
Cell_2832	1	1	NA	1.32707220962832	-1.87874881226896
Cell_2833	2	1	NA	1.97029854075261	-1.1452855564401
Cell_2834	1	1	NA	-5.97323574597068	-4.33904409394399
Cell_2835	1	1	NA	-2.67419795854088	-2.21159711862578
Cell_2836	3	1	NA	2.11221930830044	7.38786669780716
Cell_2837	1	1	NA	3.82185675623817	-7.55158821529942
Cell_2838	1	1	NA	1.89939423157406	-2.32419159647374
Cell_2839	2	1	NA	3.73023308362654	3.8055533431975
Cell_2840	2	1	NA	1.7470911592676	1.01533414137733
Cell_2841	1	1	NA	-3.65380319187865	-3.46764823143839
Cell_2842	3	1	NA	1.62271924798159	8.44883637479202
Cell_2843	2	1	NA	4.06132282770137	3.23451368672163
Cell_2844	1	1	NA	-3.16736591496766	-2.20630392025176
Cell_2845	1	1	NA	-2.12019000227977	-0.444456281292004
Cell_2846	1	1	NA	0.780789495157174	-0.731703794325724
Cell_2847	1	1	NA	-1.13249976844172	-3.29705361132183
Cell_2848	2	1	NA	4.46770353006733	2.86293255232243
Cell_2849	1	1	NA	-3.26955267731622	-3.27842802835506
Cell_2850	1	1	NA	-5.6736830307969	-3.7164275173533
Cell_2851	2	1	NA	3.76072870100918	3.00524222788845
Cell_2852	1	1	NA	-1.36436453969301	-1.66366798931378
Cell_2853	1	1	NA	-0.751223013000971	-0.875337873554418
Cell_2854	1	1	NA	-1.11778369594638	-3.36316753989351
Cell_2855	2	1	NA	2.94397274364604	0.496879558656575
Cell_2856	1	1	NA	1.17742315081837	-1.22020579727604
Cell_2857	1	1	NA	-2.32764000515159	-3.63703933029694
Cell_2858	1	1	NA	0.582845381035217	-1.92163954311588
Cell_2859	2	1	NA	1.48043087389145	0.494639917123893
Cell_2860	2	1	NA	2.88237934469007	0.301542208525127
Cell_2861	1	1	NA	-2.06270320158414	-4.13923377194117
Cell_2862	1	1	NA	-5.68674006337625	-3.92665931457553
Cell_2863	2	1	NA	1.7144637113669	-1.31180867054372
Cell_2864	1	1	NA	-1.28503591295313	-2.48480030332439
