Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,0,0.01111883527946018
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,1,0.012676266755673406
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,2,0.014005315269785254
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,3,0.012029027066482824
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,4,0.01264609047687262
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,0,0.03961271253800337
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,1,0.03717893118810617
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,2,0.04149200237631072
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,3,0.03793448579017653
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,4,0.037299670913835646
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,0,0.03833921086719525
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,1,0.035100361617178395
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,2,0.03610784425354554
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,3,0.03713551530388144
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,4,0.03782999785575415
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,0,0.015523411011418995
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,1,0.0262210685020278
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,2,0.021099189905106765
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,3,0.016935217841739583
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,4,0.02153847613524141
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,0,0.01894815311030548
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,1,0.015466161649792655
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,2,0.013277922611727519
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,3,0.019989931785180527
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,4,0.015889723285343868
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,0,0.010844534067571064
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,1,0.008650940116468678
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,2,0.007914737944906082
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,3,0.018220800929185765
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,4,0.013391198012668512
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,0,0.036799981500472395
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,1,0.03568507955550547
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,2,0.0343864697996923
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,3,0.02968209422066907
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,4,0.03797335042313048
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,0,0.015595746731445198
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,1,0.009722164543748595
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,2,0.015434263782676932
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,3,0.015117112182702602
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,4,0.011215059745144269
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,0,0.015023115384839485
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,1,0.012011135382491434
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,2,0.012326372262217777
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,3,0.01726115080414766
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,4,0.014695370150994595
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,0,0.009052225371492532
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,1,0.010504776285862612
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,2,0.008494347614853976
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,3,0.012223135035484192
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,4,0.011856746393118898
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,0,0.008088031315195116
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,1,0.0061342118748268885
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,2,0.005400615361462455
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,3,0.005604932844413262
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,4,0.005299876593433795
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,0,0.012007593439356083
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,1,0.011287872814736344
