Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,2,0.8378154690720683
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,3,0.9360611658447006
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,4,0.8603455996211175
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,0,0.6709411301460242
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,1,0.7214132897462238
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,2,0.8570498155207199
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,3,0.780249628374888
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,4,0.8890959394675728
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,0,1.0196831625123892
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,1,0.7735326825312525
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,2,0.848496112172985
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,3,0.6921169136705011
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,4,0.8207140389554087
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,0,0.7992794378703738
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,1,0.8677671469029075
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,2,1.0145504933681537
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,3,0.7919949081833639
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,4,0.9949429130720258
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,0,0.8954287771236675
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,1,1.0339887320504495
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,2,0.9814637372667424
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,3,0.998660667755856
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,4,0.9816859997714594
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,0,0.8559470856629094
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,1,0.9832450029944995
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,2,0.9268564404135289
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,3,1.0135553392469405
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,4,1.1018045444135751
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,0,1.0562573462699292
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,1,0.9602161598511881
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,2,0.9316330869088494
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,3,0.9825877485364978
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_5_mixed_exp,4,0.9553765682343988
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,0,1.033321818560511
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,1,0.8523463260010659
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,2,0.7375588666767815
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,3,0.838453530925002
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Immunodeficiency_Virus_2_mixed_exp,4,0.8116054119095789
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,0,0.896039345592112
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,1,0.938376969195257
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,2,0.9595915556930894
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,3,0.8961089155885225
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_16_mixed_exp,4,0.9876876162528697
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,0,0.8724559167150875
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,1,0.8858987378811085
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,2,0.841527360254953
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,3,0.943457360832195
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,4,0.9324061052081952
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,0,1.0878270631076319
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,1,1.0328367194196242
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,2,1.0354987238393365
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,3,1.0662674793302764
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,4,1.2720719534405192
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,0,0.7500894465419454
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,1,0.901853666174009
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,2,0.7475705837366345
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,3,0.9607657093763015
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,4,0.8530583830199419
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,0,0.8551693247245844
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,1,0.8349115861974556
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,2,0.7205093988100935
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,3,0.8749266827823937
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,4,0.7734062308090276
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,0,0.7908502509762929
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,1,0.9850678952915046
